6515	Access to the websites that deny the Holocaust must be blocked	A ban would stop Holocaust deniers from engaging in effective real world actions	supports
6516	Access to the websites that deny the Holocaust must be blocked	A ban would help prevent deniers from spreading their views	supports
6517	Access to the websites that deny the Holocaust must be blocked	A ban might stop them from spreading lies	supports
6518	Access to the websites that deny the Holocaust must be blocked	A ban would cease Holocaust deniers from taking part in real world actions.	supports
6519	Access to the websites that deny the Holocaust must be blocked	To stop Holocaust deniers from engaging in real world actions a ban would be needed.	supports
6520	Access to the websites that deny the Holocaust must be blocked	The freedom of Holocaust deniers to use to the internet legitimizes their organization and message in eyes of consumers	supports
6521	Access to the websites that deny the Holocaust must be blocked	Using the internet and their freedom Holocaust deniers legitimize their organization and message in the eyes of consumers.	supports
6522	Access to the websites that deny the Holocaust must be blocked	Being able to use the internet the Holocaust deniers can legitimize their organization and message in the eyes of consumers.	supports
6523	Access to the websites that deny the Holocaust must be blocked	Holocaust denial sites are an attack on group identities	supports
6524	Access to the websites that deny the Holocaust must be blocked	Holocaust denial sites are an attack against those Jews, gypsies, priests and Nazi resistors.	supports
6525	We must disband NATO	NATO is a vital instrument to make the world safer	refutes
6526	We must disband NATO	NATO is paramount to keeping the world a safer place.	refutes
6527	We must disband NATO	NATO is vital to maintain peace.	refutes
6528	We must disband NATO	NATO provides the EU with an effective joint military capability	refutes
6529	We must disband NATO	NATO costs too much	supports
6530	We must disband NATO	NATO is a drain on our resources.	supports
6531	We must disband NATO	The cost of NATO is more than it's value.	supports
6532	We must disband NATO	NATO provides the UN with an effective joint military capability	refutes
6533	We must disband NATO	NATO is an effective joint military asset for the UN.	refutes
6534	We must disband NATO	NATO gives the UN a critical joint military capability.	refutes
6535	We must disband NATO	NATO runs the unacceptable risk of accidental escalation	supports
6536	We must disband NATO	NATO could actually cause or compound conflict.	supports
6537	Racial quotas must be set in South African rugby	Quotas can drive players away.	refutes
6538	Racial quotas must be set in South African rugby	Racial quotas don’t develop new players	refutes
6539	Russia is a land of democracy (not autocracy)	Russian mountains seem to have hidden its politics and created a shadow of deception upon the world Russian cold weather seems to have kept its intentions in the dark of the Siberian tundra...	refutes
6540	Russia is a land of democracy (not autocracy)	Corruption, an essential issue in Russia,  is due to the strong leadership	refutes
6541	Russia is a land of democracy (not autocracy)	Russian leadership causes corruption.	refutes
6542	Russia is a land of democracy (not autocracy)	Corruption is ever-present in Russia and comes from the top-down.	refutes
6543	Russia is a land of democracy (not autocracy)	The strong leadership in Russia has only led to corruption	refutes
6544	Russia is a land of democracy (not autocracy)	One result of strong  Russian leadership is corruption	refutes
6545	Russia is a land of democracy (not autocracy)	A strong leader has more benefits than harms	supports
6546	Russia is a land of democracy (not autocracy)	Strong leaders benefits outweigh the negatives.	supports
6547	Russia is a land of democracy (not autocracy)	Leadership benefits trump the negatives.	supports
6548	Russia is a land of democracy (not autocracy)	Having a strong leader will have more benefits than flaws	supports
6549	Russia is a land of democracy (not autocracy)	With a strong leaders, the benefits outweigh the costs	supports
6550	Civil Disobedience Can Be Justified	It makes governments more accountable	supports
6551	Civil Disobedience Can Be Justified	Sometimes the law is wrong.	supports
6552	Civil Disobedience Can Be Justified	Civil disobedience is a form of civil war	refutes
6553	Civil Disobedience Can Be Justified	Sometimes it’s the only tool in the box	supports
6554	Allow voting at 16 in European Parliament elections	EU elections would put young people off voting	refutes
6555	Allow voting at 16 in European Parliament elections	EU elections would discourage voting among young people.	refutes
6556	Allow voting at 16 in European Parliament elections	Voting among youth would be discouraged by EU elections.	refutes
6557	Allow voting at 16 in European Parliament elections	It would cause the youth to have less interest in voting	refutes
6558	Allow voting at 16 in European Parliament elections	A slippery slope to forcing all countries to allow the vote at sixteen for all votes	refutes
6559	Allow voting at 16 in European Parliament elections	This slippery slope heads towards forcing all countires to lower the voting age to sixteen.	refutes
6560	Allow voting at 16 in European Parliament elections	This is a slippery slope that heads towards forcing all countries to allow voting at sixteen for all votes.	refutes
6561	Allow voting at 16 in European Parliament elections	This begins a slippery slope that can have global implications	refutes
6562	Allow voting at 16 in European Parliament elections	Doing so may encourage other countries to try something similar	refutes
6563	Allow voting at 16 in European Parliament elections	Would complicate elections	refutes
6564	Allow voting at 16 in European Parliament elections	This would complicate elections.	refutes
6565	Allow voting at 16 in European Parliament elections	Elections would become more complicated.	refutes
6566	Allow voting at 16 in European Parliament elections	Doing so would add more complications to elections	refutes
6567	Allow voting at 16 in European Parliament elections	This would make elections even more confusing	refutes
6568	Allow voting at 16 in European Parliament elections	It would help distinguish between levels of elections	supports
6569	Allow voting at 16 in European Parliament elections	Levels of European Parliament elections could be helped by allowing voting at age 16.	supports
6570	Allow voting at 16 in European Parliament elections	Allowing the voting age at 16 in European Parliament elections would help distinguish the election levels	supports
6571	Allow voting at 16 in European Parliament elections	There should not be different voting ages for different elections	supports
6572	Allow voting at 16 in European Parliament elections	At sixteen there is a lack of maturity that is necessary to vote responsibly.	refutes
6573	Allow voting at 16 in European Parliament elections	16 year olds don't have a high enough level of maturity to vote.	refutes
6574	Allow voting at 16 in European Parliament elections	16 years old is too much of an immature age to vote.	refutes
6575	Allow voting at 16 in European Parliament elections	children at 16 have no sense of decesion making	refutes
6576	Allow voting at 16 in European Parliament elections	No. too immature.	refutes
6577	Allow voting at 16 in European Parliament elections	Sixteen is too young to make decisions.	refutes
6578	Allow voting at 16 in European Parliament elections	At sixteen the brain is not developed enough to make decisions.	refutes
6579	Allow voting at 16 in European Parliament elections	16 year olds are not responsible enough to vote.	refutes
6580	Allow voting at 16 in European Parliament elections	16 year olds are not wise enough to vote at elections.	refutes
6581	Allow voting at 16 in European Parliament elections	Sixteen year olds are too immature to judge the validity of political arguments.	refutes
6582	Allow voting at 16 in European Parliament elections	Young people would be more likely to misuse their vote	refutes
6583	Allow voting at 16 in European Parliament elections	Younger people are more likely to not take the impact of their vote seriously.	refutes
6584	Allow voting at 16 in European Parliament elections	Allowing young people to vote would be likely to result in inappropriate votes.	refutes
6585	Allow voting at 16 in European Parliament elections	Parents are guardians and should be trusted to vote in their children’s interests	refutes
6586	Allow voting at 16 in European Parliament elections	Minor's interests can be appropriately taken into consideration by the votes of their parents.	refutes
6587	Allow voting at 16 in European Parliament elections	A parent's vote should be counted as a vote in the interest of their child.	refutes
6588	Allow voting at 16 in European Parliament elections	Voting at a lower age would increase participation	supports
6589	Allow voting at 16 in European Parliament elections	More citizens would participate if the voting age were lowered.	supports
6590	Allow voting at 16 in European Parliament elections	A lower voting age would result in an increase in participation.	supports
6591	Allow voting at 16 in European Parliament elections	16 year olds are mature enough to vote	supports
6592	Allow voting at 16 in European Parliament elections	16 year olds are informed enough to cast a vote.	supports
6593	Allow voting at 16 in European Parliament elections	It is appropriate for 16 year olds to have the right to vote.	supports
6594	Allow voting at 16 in European Parliament elections	YES, give them the rights they deserve!	supports
6595	Allow voting at 16 in European Parliament elections	Sixteen years would be a better option in developed countries	supports
6596	Allow voting at 16 in European Parliament elections	I think they should have these rights.	supports
6597	Allow voting at 16 in European Parliament elections	I would say give them the rights that they should have.	supports
6598	Lady Macbeth is the real driving force behind King Duncan’s murder in Shakespeare’s Macbeth	Macbeth,lady Macbeth and the three witches are all blamed for the murder and  banquo is depicted as a sort of angel	supports
6599	Same-Sex Marriage Should Be Legal	It creates a social backlash that damages substantive equality for homosexuals	refutes
6600	Same-Sex Marriage Should Be Legal	Moral and legal pluralism in relation to same-sex marriage is acceptable	supports
6601	Same-Sex Marriage Should Be Legal	Lack of legal category reinforces negative stereotypes	supports
6602	Same-Sex Marriage Should Be Legal	Governments should not discourage people from their identity	supports
6603	Same-Sex Marriage Should Be Legal	Expanding the Right to Marry Serves the State	supports
6604	All veto powers of individual EU member states must be lifted	Disposing of unanimity requirement would make it easier advance the long-needed federalization of the European Union	supports
6605	A new global body, the United Nations Committee for Internet Related Policies, take over internet governance.	The status quo has been very successful; don’t fix something that is not broken.	refutes
6606	A new global body, the United Nations Committee for Internet Related Policies, take over internet governance.	There is no reason to change the way the internet works.	refutes
6607	A new global body, the United Nations Committee for Internet Related Policies, take over internet governance.	CIRP would place power in the hands of authoritarian governments	refutes
6608	A new global body, the United Nations Committee for Internet Related Policies, take over internet governance.	Internet governance must be multinational	supports
6609	Hold students legally responsible for bullying if it resulted in the victim's death	Bullys are frequently as disturbed and victimised as those they target	refutes
6610	Hold students legally responsible for bullying if it resulted in the victim's death	Bullys commonly have difficulties in common with their targets.	refutes
6611	Hold students legally responsible for bullying if it resulted in the victim's death	Bullying is often cyclic behavior with the bully being a victim in life as well.	refutes
6612	Hold students legally responsible for bullying if it resulted in the victim's death	It is difficult to make a direct, legally sound link between a bully's behaviour and a victim's suicide	refutes
6613	Hold students legally responsible for bullying if it resulted in the victim's death	It is difficult to hold a bully accountable for a victim's suicide.	refutes
6614	Hold students legally responsible for bullying if it resulted in the victim's death	It is difficult to prove that a bully's behavior has caused a victim's suicide.	refutes
6615	Hold students legally responsible for bullying if it resulted in the victim's death	Individuals should only be held responsible for the consequences of their own actions	refutes
6616	Hold students legally responsible for bullying if it resulted in the victim's death	Making bullying a legal issues does not incentivise robust enforcement of anti bullying rules by schools	refutes
6617	Hold students legally responsible for bullying if it resulted in the victim's death	Making bullying a legal issue will not cause schools to enforce anti bullying rules.	refutes
6618	Hold students legally responsible for bullying if it resulted in the victim's death	There are better options for motivating schools to enforce anti bullying rules.	refutes
6619	The United States return to a gold standard	The gold standard caused many financial panics, bank failures, and prolonged the Great Depression.	refutes
6620	The United States return to a gold standard	A return to the gold standard may cause new problems, as can be seen through past events.	refutes
6621	The United States return to a gold standard	History indicates that a return to the gold standard may initiate more problems than it solves.	refutes
6622	The United States return to a gold standard	Returning to a gold standard would stabilize the price of oil and help slow the rise in gasoline prices.	supports
6623	The United States return to a gold standard	The price of oil would stabilize and help show the rise in gasoline prices if we returned to the gold standard.	supports
6624	The United States return to a gold standard	A return to the gold standard would stabilize the price of oil and slow the rise in gasoline prices.	supports
6625	The United States return to a gold standard	Gold retains a value that has been recognized across the globe throughout history.	supports
6626	The United States return to a gold standard	Returning to a gold standard could harm national security by restricting the country’s ability to finance national defense.	refutes
6627	The United States return to a gold standard	National defense could also be affected by returning to the gold standard.	refutes
6628	The United States return to a gold standard	Financing national defense will become an issue if the United States returns to the gold standard.	refutes
6629	The United States return to a gold standard	A gold backed currency could not expand fast enough to maintain a healthy rate of international trade and economic growth.	refutes
6630	The United States return to a gold standard	The international economic community cannot support a return to the gold standard.	refutes
6631	The United States return to a gold standard	A return to the gold standard would not support a sufficient growth rate.	refutes
6632	The United States return to a gold standard	Gold standards create periodic deflations and economic contractions which destabalize the economy.	refutes
6633	The United States return to a gold standard	A well-managed fiat monetary system is the best way to keep inflation down, not returning to a gold standard.	refutes
6634	The United States return to a gold standard	A gold standard self-regulates to match the supply of money to the need for it.	supports
6635	The United States return to a gold standard	Returning to a gold standard would reduce the US trade deficit.	supports
6636	The United States return to a gold standard	Returning to a gold standard would limit government’s ability to address unemployment.	refutes
6637	The United States return to a gold standard	The unemployment issue could not be resolved through government intervention under the gold standard.	refutes
6638	The United States return to a gold standard	The gold standard would limit the government's ability to improve issues of unemployment.	refutes
6639	The United States return to a gold standard	Under the gold standard, income levels in the United States were rising much faster and unemployment levels were lower.	supports
6640	The United States return to a gold standard	A gold standard would restrict the ability of the federal government to increase the national debt.	supports
6641	The United States return to a gold standard	A gold standard would reduce the risk of economic crises and recessions such as the housing bubble and financial crisis of 2008-2009.	supports
6642	The United States return to a gold standard	A gold standard would increase the environmental and cultural harms created by gold mining.	refutes
6643	The United States return to a gold standard	Gold mining creates environmental and cultural harms.	refutes
6644	The United States return to a gold standard	The gold standard can hurt the economy and the environment.	refutes
6645	The United States return to a gold standard	The value of gold fluctuates widely and would not provide the price stability necessary for a healthy economy.	refutes
6646	The United States return to a gold standard	Returning to a gold standard would be a large waste of time, money, and resources.	refutes
6647	The United States return to a gold standard	Money, resources, and time would be wasted by returning to the gold standard.	refutes
6648	The United States return to a gold standard	The gold standard negatively impacts American resources.	refutes
6649	The United States return to a gold standard	Returning to a gold standard would lower inflation rates and slow the rise in consumer prices.	supports
6650	The United States return to a gold standard	A gold standard makes the supply of money vulnerable to the ups and downs of gold production.	refutes
6651	The United States return to a gold standard	Many politicians, businessmen, and organizations support the return to a gold standard.	supports
6652	The United States return to a gold standard	People of diverse backgrounds would like to see the return of the gold standard.	supports
6653	The United States return to a gold standard	People from many professions encourage the return of the gold standard.	supports
6654	The United States return to a gold standard	Under a gold standard the United States had stronger economic growth over its history.	supports
6655	The United States return to a gold standard	The gold standard aided the United States in economic growth.	supports
6656	The United States return to a gold standard	The economy of the United States was stronger under the gold standard.	supports
6657	The United States return to a gold standard	A gold standard would limit the ability of the Federal Reserve to help the economy out of recessions and depressions.	refutes
6658	The United States return to a gold standard	The Federal Reserve would not be able to assist the economy if the gold standard were implemented.	refutes
6659	The United States return to a gold standard	The economy could not rely on the aid of the Federal Reserve under the gold standard.	refutes
6660	The United States return to a gold standard	Returning to a gold standard would be extremely difficult, if not impossible, given the scarcity of gold and the vast amount of money already in circulation in the United States.	refutes
6661	The United States return to a gold standard	It is not possible to return to the Gold Standard in the U.S.	refutes
6662	The United States return to a gold standard	Returning to a gold standard could destabilize and crash the already fragile United States economy.	refutes
6663	The United States return to a gold standard	The gold standard may be detrimental to the United States economy.	refutes
6664	The United States return to a gold standard	The United States economy may not be able to handle a return to the gold standard.	refutes
6665	The United States return to a gold standard	Many prominent economists oppose returning to a gold standard.	refutes
6666	The United States return to a gold standard	Economist think the gold standard is no longer viable.	refutes
6667	The United States return to a gold standard	According to economist, the gold standard is best left in the past.	refutes
6668	War criminals should be prosecuted	Justice needs to be seen to be done in order to provide a deterrent to others.	supports
6669	War criminals should be prosecuted	War criminals need to be prosecuted in order to provide justice.	supports
6670	War criminals should be prosecuted	Justice won't prevail unless people are prosecuted for their crimes	supports
6671	War criminals should be prosecuted	War criminals need to be held accountable for what they have done	supports
6672	War criminals should be prosecuted	Trials help bring divisions into the open to help heal them.	supports
6673	War criminals should be prosecuted	Prosecution provides closure for the victims of war crimes.	supports
6674	War criminals should be prosecuted	The prosecution of war criminals is generally very ineffective.	refutes
6675	War criminals should be prosecuted	Problems with symbolic justice	refutes
6676	Death penalty is justified	Execution helps alleviate the overcrowding of prisons.	supports
6677	Death penalty is justified	We could make more room in the prison with execution punishment.	supports
6678	Death penalty is justified	The solution to the overcrowding in prisons is execution.	supports
6679	Death penalty is justified	The death penalty can produce irreversible miscarriages of justice.	refutes
6680	Death penalty is justified	The death penalty is too absolute and too irreversible.	refutes
6681	Death penalty is justified	The death penalty is not justice.	refutes
6682	Death penalty is justified	The death penalty is a financial burden on the state.	refutes
6683	Death penalty is justified	The expense of the death penalty financial hardship on the state.	refutes
6684	Death penalty is justified	It's a financial loss to the state enforcing the death penalty.	refutes
6685	Death penalty is justified	The penalty of death is a crime deterrent.	supports
6686	Death penalty is justified	Crime can be prevented by threatening the death penalty.	supports
6687	Death penalty is justified	The death penalty acts as a deterrent to crime	supports
6688	Death penalty is justified	With the death penalty in place, crime is deterred	supports
6689	Death penalty is justified	The death penalty deters crime.	supports
6690	Death penalty is justified	Execution prevents the accused from committing further crimes.	supports
6691	Death penalty is justified	State-sanctioned killing is wrong.	refutes
6692	Death penalty is justified	It's wrong to have the state enforce killing.	refutes
6693	Death penalty is justified	The sanctioning of the State to kill is just immoral.	refutes
6694	Death penalty is justified	There are more efficient policies than death penalty	refutes
6695	Death penalty is justified	Other policies are more efficient than using the death penalty.	refutes
6696	Death penalty is justified	The death penalty is not an efficient policy.	refutes
6697	Death penalty is justified	Too many innocents killed	refutes
6698	Death penalty is justified	Many innocents have been killed because of the death penalty.	refutes
6699	Death penalty is justified	The death penalty has led to innocent people dying.	refutes
6700	Death penalty is justified	Can be reserved for the worst of the worst	supports
6701	Death penalty is justified	The death penalty should be used for the worst cases.	supports
6702	Death penalty is justified	The death penalty is saved for the most horrible criminals.	supports
6703	Death penalty is justified	Killers must die to satisfy society	supports
6704	Death penalty is justified	we are increasing the hate inside terrorist organizations and the dead person will be seen as a hero that animates their fight.	refutes
6705	Death penalty is justified	It is dangerous to impose the death penalty because the dead person would be seen as a hero to their terrorist organization.	refutes
6706	Death penalty is justified	The death penalty for terrorists causes their organizations to hate more and to idolize their dead.	refutes
6707	Death penalty is justified	Necessary for punitive justice	supports
6708	Death penalty is justified	The death penalty should be used if someone commits first-degree murder.   They would receive the same treatment that they gave.	supports
6709	Death penalty is justified	The death penalty should apply as punishment for first-degree murder; an eye for an eye.	supports
6710	Children in developing countries should be sponsored	Child sponsorship brings about greater understanding between people from different countries and cultures.	supports
6711	Children in developing countries should be sponsored	Tyke sponsorship realizes more prominent comprehension between individuals from various nations and societies.	supports
6712	Children in developing countries should be sponsored	Child sponsorship gives more prominent comprehension between individuals from various nations and societies.	supports
6713	The EU should offer asylum to women from countries which have legislation that discriminates against women	The EU’s reputation can only benefit from a strong policy on women’s rights	supports
6714	The EU should offer asylum to women from countries which have legislation that discriminates against women	There is no down side to a strong policy on women's rights being adopted by the EU.	supports
6715	The EU should offer asylum to women from countries which have legislation that discriminates against women	The situation in these countries is improving, no need for a new policy.	refutes
6716	The EU should offer asylum to women from countries which have legislation that discriminates against women	We should not try to fix what isn't broken and what is fixing itself.	refutes
6717	The EU should offer asylum to women from countries which have legislation that discriminates against women	Allowing women asylum will damage feminist movements	refutes
6718	The EU should offer asylum to women from countries which have legislation that discriminates against women	Asylum causes a set back for the feminist movements.	refutes
6719	The EU should offer asylum to women from countries which have legislation that discriminates against women	Allowing women asylum infers that they are weak and in need of protection, damaging the feminist movement.	refutes
6720	The EU should offer asylum to women from countries which have legislation that discriminates against women	The EU should be more active in combating the abuse of human rights.	supports
6721	The EU should offer asylum to women from countries which have legislation that discriminates against women	The EU needs to help those suffering from human rights abuses	supports
6722	The EU should offer asylum to women from countries which have legislation that discriminates against women	Gender equality is based on fundamental human rights endorsed by the EU which needs to be addressed	supports
6723	The EU should offer asylum to women from countries which have legislation that discriminates against women	The response will be to impose more control over the movement of women.	refutes
6724	The EU should offer asylum to women from countries which have legislation that discriminates against women	Offering asylum for women will be seen as a case of cultural imperialism	refutes
6725	The EU should offer asylum to women from countries which have legislation that discriminates against women	Asylum is the only way to protect women	supports
6726	The EU should offer asylum to women from countries which have legislation that discriminates against women	Women can only truly be protected by asylum.	supports
6727	Abortion should be legal	Life begins at conception, so unborn babies are human beings with a right to life.	refutes
6728	Abortion should be legal	as soon as a baby is conceived, it is a living being	refutes
6729	Abortion should be legal	unborn babies have just as much rights as anyone else	refutes
6730	Abortion should be legal	The pro-life position says life begins at conception and unborn babies are human.	refutes
6731	Abortion should be legal	An unborn baby is alive and their life begins at conception.	refutes
6732	Abortion should be legal	"The US Supreme Court has declared abortion to be a ""fundamental right"" guaranteed by the US Constitution."	supports
6733	Abortion should be legal	Women who receive abortions are less likely to suffer mental health problems than women denied abortions.	supports
6734	Abortion should be legal	Abortion eliminates the potential societal contributions of a future human being.	refutes
6735	Abortion should be legal	Abortion could be a potential detriment to society.	refutes
6736	Abortion should be legal	Abortion promotes a culture in which human life is disposable.	refutes
6737	Abortion should be legal	Abortion is the killing of a human being, which defies the word of God.	refutes
6738	Abortion should be legal	The original text of the Hippocratic Oath, traditionally taken by doctors when swearing to practice medicine ethically, forbids abortion.	refutes
6739	Abortion should be legal	Access to legal, professionally-performed abortions reduces maternal injury and death caused by unsafe, illegal abortions.	supports
6740	Abortion should be legal	Legalizing abortion allows for the procedures to be safely and professionally done.	supports
6741	Abortion should be legal	It is important that abortions be legal so that they may be regulated; illegal abortions are extremely dangerous.	supports
6742	Abortion should be legal	Abortion reduces welfare costs to taxpayers.	supports
6743	Abortion should be legal	Women who are denied abortions are more likely to become unemployed, to be on public welfare, to be below the poverty line, and to become victims of domestic violence.	supports
6744	Abortion should be legal	Reproductive choice protects women from financial disadvantage.	supports
6745	Abortion should be legal	Fetuses are incapable of feeling pain when most abortions are performed.	supports
6746	Abortion should be legal	Reproductive choice empowers women by giving them control over their own bodies.	supports
6747	Abortion should be legal	Women should have ownership over their own bodies by having reproductive choice.	supports
6748	Abortion should be legal	Abortion may lead to future medical problems for the mother.	refutes
6749	Abortion should be legal	Abortion reduces crime.	supports
6750	Abortion should be legal	Abortions cause psychological damage.	refutes
6751	Abortion should be legal	abortion can be damaging phychologically	refutes
6752	Abortion should be legal	getting and abortion can cause phycological damage for the mother	refutes
6753	Abortion should be legal	There is psychological affects to having an abortion.	refutes
6754	Abortion should be legal	Women should not be able to use abortion as a form of contraception.	refutes
6755	Abortion should be legal	Abortion is justified as a means of population control.	supports
6756	Abortion should be legal	If women become pregnant, they should accept the responsibility that comes with producing a child.	refutes
6757	Abortion should be legal	Fetuses feel pain during the abortion procedure.	refutes
6758	Abortion should be legal	the abortion procedure is painful for the unborn baby.	refutes
6759	Abortion should be legal	Abortion causes pain to fetuses.	refutes
6760	Abortion should be legal	It is painful for unborn babies during an abortion.	refutes
6761	Abortion should be legal	Abortion gives pregnant women the option to choose not to bring fetuses with profound abnormalities to full term.	supports
6762	Abortion should be legal	A baby should not come into the world unwanted.	supports
6763	Abortion should be legal	Abortion is murder.	refutes
6764	Abortion should be legal	Modern abortion procedures are safe and do not cause lasting health issues such as cancer and infertility.	supports
6765	Abortion should be legal	Selective abortion based on genetic abnormalities (eugenic termination) is overt discrimination.	refutes
6766	Abortion should be legal	Allowing abortion conflicts with the unalienable right to life recognized by the Founding Fathers of the United States.	refutes
6767	Abortion should be legal	Abortion is unconstitutional.	refutes
6768	Abortion should be legal	Abortion violates the written words of the constitutions, specifically the unalienable right to life.	refutes
6769	Abortion should be legal	Many religious organizations and people of faith support women's reproductive choice.	supports
6770	Abortion should be legal	Abortion disproportionately affects African American babies.	refutes
6771	Abortion should be legal	african american babies are more affected by abortions	refutes
6772	We should legalize drugs	Drugs are dangerous, and the governement should discourage its use	refutes
6773	We should legalize drugs	The government has a responsbility to discourage the use of dangerous activities, such as the use of drugs.	refutes
6774	We should legalize drugs	The government must not endorse the use of drugs, which are dangerous.	refutes
6775	We should legalize drugs	More people will take drugs if they are legal	refutes
6776	We should legalize drugs	Drugs are safer when legal	supports
6777	We should legalize drugs	Legal drugs are safer.	supports
6778	We should legalize drugs	Drugs become safer when they are legalized.	supports
6779	We should legalize drugs	People should be free to take drugs	supports
6780	We should legalize drugs	Drugs should be legal for everyone.	supports
6781	We should legalize drugs	Legalisation reduces crime	supports
6782	We should legalize drugs	Crime is reduced when drugs are legalized.	supports
6783	We should legalize drugs	There is less crime when drugs are legal.	supports
6784	We should legalize drugs	Prohibition does not work; instead, it glamorizes drugs	supports
6785	We should legalize drugs	people who sell are making lots of money	refutes
6786	We should legalize drugs	People selling illegal recreational drugs are raking it in.	refutes
6787	We should legalize drugs	People who sell illegal drugs are making bunches of money.	refutes
6788	We should legalize drugs	Allowing drug use is wrong – Prohibition must remain	refutes
6789	Genetics is a defence to murder	"Not ""in court,"" but other considerations should be made."	refutes
6790	Genetics is a defence to murder	Is this 'Sound Science' or are Defendants simply clutching at straws?	refutes
6791	Wikileaks is a threat to national security	You take it out of context	refutes
6792	Wikileaks is a threat to national security	Why would a Government legitimately need to block the sort of material that goes on Wikileaks?	refutes
6793	Wikileaks is a threat to national security	Can't be used as blackmail if everyone knows it.	refutes
6794	Wikileaks is a threat to national security	Wikileaks is so common and any facts can be either fact checked to be proven true or false, using it to blackmail someone would put the criminal at risk.	refutes
6795	Wikileaks is a threat to national security	Can release information that may be dangerous	supports
6796	The Police Should Use Racial Profiling To Tackle The Problems Of Illegal Immigration.	It Harms Ethnic Minorities	refutes
6797	The Police Should Use Racial Profiling To Tackle The Problems Of Illegal Immigration.	Undermines American Judical System	refutes
6798	The Police Should Use Racial Profiling To Tackle The Problems Of Illegal Immigration.	Goes Against Wider US Policy	refutes
6799	The Police Should Use Racial Profiling To Tackle The Problems Of Illegal Immigration.	The best solution for illega immigration is racial profiling as a tool for reasonable suspicion	supports
6800	The Police Should Use Racial Profiling To Tackle The Problems Of Illegal Immigration.	It Forces Illegal Immigrants Underground	refutes
6801	The Police Should Use Racial Profiling To Tackle The Problems Of Illegal Immigration.	It alienates Illegal aliens.	refutes
6802	The Police Should Use Racial Profiling To Tackle The Problems Of Illegal Immigration.	It makes foreigners want to hide and avoid authority.	refutes
6803	The Police Should Use Racial Profiling To Tackle The Problems Of Illegal Immigration.	Illegals would not report to authorities	refutes
6804	The Police Should Use Racial Profiling To Tackle The Problems Of Illegal Immigration.	Illegal aliens would  be forced to hide	refutes
6805	Capital punishment should be abolished in Africa	Encourages a culture of respect for human rights	supports
6806	Capital punishment should be abolished in Africa	Capital punishment is a comparatively small issue	refutes
6807	Capital punishment should be abolished in Africa	“Benefits” of capital punishment apply universally	refutes
6808	The UN Human Rights Council should be abolished	The political system of the UNHRC promotes Human Rights	refutes
6809	There must be a single European Union army	NATO has established a precedent for multilateral military action	supports
6810	There must be a single European Union army	The creation of an EU army could harm diplomatic relations with the USA	refutes
6811	There must be a single European Union army	A EU army would make diplomacy with the USA difficult.	refutes
6812	There must be a single European Union army	Having an EU army would hinder diplomatic efforts with the USA.	refutes
6813	There must be a single European Union army	The EU needs a dedicated defence force	supports
6814	There must be a single European Union army	The EU needs an army.	supports
6815	There must be a single European Union army	To defend itself, the EU should build an army.	supports
6816	There must be a single European Union army	A single army would enhance the political integration of EU members states	supports
6817	There must be a single European Union army	Having an army would make the member states stronger politically.	supports
6818	There must be a single European Union army	EU member states would be in a stronger position with an army.	supports
6819	Defending the enemies of one's nation is legitimate free speech	This is no different than political comment, etc.	supports
6820	Defending the enemies of one's nation is legitimate free speech	Free speech applies to all speech.	supports
6821	Defending the enemies of one's nation is legitimate free speech	Free speech covers opinions regardless of topic.	supports
6822	Defending the enemies of one's nation is legitimate free speech	This is not different than political comment	supports
6823	Defending the enemies of one's nation is legitimate free speech	This is not much different from political comment	supports
6824	The Arab Spring revolutions can create stable democracies.	Factionalism is too strong	refutes
6825	The Arab Spring revolutions can create stable democracies.	Islamic parties have led governments before	supports
6826	Create a UN standing army	A UN standing army is unnecessary	refutes
6827	Create a UN standing army	We don't need a United Nation standing army.	refutes
6828	Create a UN standing army	It is not necessary to have a UN standing army.	refutes
6829	Create a UN standing army	it is unncessary to creat a UN standing army	refutes
6830	Create a UN standing army	creating a standing UN amry is not needed	refutes
6831	Create a UN standing army	A UN standing army is simply impossible to form.	refutes
6832	Create a UN standing army	It is nearly impossible to grow such a standing army.	refutes
6833	Create a UN standing army	It is very hard to form a UN standing army .	refutes
6834	Create a UN standing army	a standing UN army is not possible to form	refutes
6835	Create a UN standing army	it is impossible to create a standing UN army	refutes
6836	Create a UN standing army	A UN Standing Army would solve the problem of American military hegemony.	supports
6837	Create a UN standing army	A UN standing army would be ideally suited to respond to contemporary crises.	supports
6838	Create a UN standing army	The UN Army will serve a variety of new roles.	supports
6839	Create a UN standing army	A UN standing army would not be cost-effective.	refutes
6840	Create a UN standing army	A UN standing army would be more effective in operations themselves.	supports
6841	Create a UN standing army	A UN joint army can be effective globally.	supports
6842	Create a UN standing army	A united UN army can respond to any issues worldwide.	supports
6843	Create a UN standing army	There are better alternatives to solving the problems of contemporary warfare.	refutes
6844	Housewives Are More Responsible Mothers Than Working Women	working mothers are earning enough money to support their children	refutes
6845	Housewives Are More Responsible Mothers Than Working Women	housewives give children the attention they need	supports
6846	Housewives Are More Responsible Mothers Than Working Women	Housewives have more time and energy to spend on their children.	supports
6847	Housewives Are More Responsible Mothers Than Working Women	Children of housewives spend more time with a loving parent and benefit from that attention.	supports
6848	Cohabiting couples who wish to end their relationships should be allowed to request that the courts supervise the division of their property	Property rights for cohabiting couples will undermine the institution of marriage	refutes
